index,listing_id,num_rooms,layout_type,metro,time_to_the_metro,to_the_metro,address,area_m2,living_area,floor,max_floor,building_type,parking,price,deposit,utilities,rental_duration,Prepayment,description,renovation,balconies,loggias,windows,bathroom_unsepar,bathroom_separ,children_pets_allowed,additional_info,number_options,housing_complex,ceiling_height_m,pass_elevator,cargo_elevator,trash_chute,rent_price_per_metr,near_station
10589,271403788,4.0,0,171,2.0,0,2378,220.0,132.0,25,75,0,1,365000,365000.0,0,0,1.0,86,2,0,0,0,2,1,0,14,10.0,297,2.64,1,0,1,1659.0,0
10590,272284938,3.0,0,190,9.0,0,5416,105.0,63.0,12,20,2,0,450000,450000.0,1,0,1.0,77,0,0,0,1,2,0,1,17,10.0,673,2.64,1,0,2,4286.0,0
10591,265917781,4.0,1,183,8.0,0,2426,190.0,137.0,3,7,2,1,500000,500000.0,1,0,1.0,166,0,0,0,1,2,0,1,0,11.0,2,3.2,1,0,2,2632.0,0
10592,274320481,4.0,0,1,9.0,0,2375,140.0,84.0,4,8,2,0,700000,1400000.0,1,0,1.0,52,0,0,0,1,3,0,1,0,11.0,2,2.64,1,0,2,5000.0,0
10593,190291967,2.0,2,190,6.0,0,5417,60.0,38.0,4,9,5,2,70000,70000.0,0,0,1.0,139,1,1,0,3,0,1,1,14,10.0,2,3.2,1,0,0,1167.0,0
10594,274671758,1.0,0,190,9.0,0,5418,50.0,30.0,21,44,0,0,115000,115000.0,0,0,1.0,120,0,0,0,0,0,0,3,51,7.0,678,2.64,4,2,2,2300.0,0
10595,272285231,2.0,0,7,8.0,0,2405,80.0,48.0,12,16,2,1,145000,145000.0,1,0,1.0,70,1,0,0,2,1,0,3,13,9.0,2,2.64,1,0,2,1812.0,0
10596,271725720,3.0,0,7,6.0,0,5419,76.0,37.0,6,8,6,3,195000,195000.0,0,0,1.0,88,0,0,1,1,1,0,3,7,9.0,2,3.0,1,0,0,2566.0,0
10597,274749832,2.0,0,170,9.0,0,2389,90.9,65.0,22,85,0,1,199900,199900.0,1,0,1.0,128,0,0,0,0,0,0,0,10,7.0,303,2.64,0,0,2,2199.0,0
10598,271822312,2.0,0,178,4.0,0,2370,77.0,46.2,43,78,0,1,215000,220000.0,0,0,1.0,15,2,0,0,0,1,0,0,14,10.0,291,2.64,0,0,1,2792.0,0
10599,274340072,4.0,2,182,10.0,0,5415,150.0,110.0,6,9,5,2,270000,270000.0,0,0,1.0,57,1,2,0,2,2,1,0,14,10.0,2,2.64,1,1,0,1800.0,0
10600,273916252,2.0,0,171,2.0,0,5420,80.0,48.0,75,95,0,1,299900,299990.0,0,1,1.0,42,2,0,0,0,0,0,3,21,8.0,679,2.64,1,0,1,3749.0,0
10601,269137766,3.0,1,1,8.0,0,5421,142.0,93.0,2,5,2,1,300000,300000.0,1,0,1.0,166,1,0,0,1,2,0,3,4,9.0,2,3.2,1,0,2,2113.0,0
10602,273572647,3.0,0,173,8.0,0,5422,115.0,69.0,2,3,5,1,300000,300000.0,0,0,1.0,71,1,1,0,1,2,0,1,1,10.0,2,2.64,0,0,2,2609.0,0
10603,271296954,2.0,0,171,2.0,0,2379,120.0,72.0,45,75,0,1,300000,300000.0,0,0,1.0,57,0,0,0,0,1,1,0,14,10.0,677,2.64,1,0,1,2500.0,0
10604,274810878,4.0,0,173,10.0,0,5414,250.0,150.0,4,6,5,2,350000,350000.0,1,0,1.0,81,1,0,0,1,2,1,1,213,9.0,2,2.64,0,0,2,1400.0,0
10605,274738626,3.0,0,178,4.0,0,2370,90.0,54.0,35,78,0,1,349900,349900.0,0,0,1.0,66,0,0,0,3,1,1,0,1,10.0,291,2.64,0,0,2,3888.0,0
10606,274740469,3.0,0,178,4.0,0,2370,99.0,59.4,50,78,0,1,399999,399999.0,0,0,1.0,66,0,0,0,3,1,1,0,1,10.0,291,2.64,0,0,2,4040.0,0
10607,272279097,3.0,0,190,15.0,0,5416,112.0,56.0,12,20,1,0,450000,450000.0,0,0,1.0,137,0,1,0,1,2,0,1,1,10.0,673,3.2,1,1,1,4018.0,0
10608,267367603,6.0,0,173,10.0,0,5423,347.0,193.0,2,6,5,1,1500000,1500000.0,0,0,1.0,136,0,1,0,0,4,0,1,1,10.0,2,3.2,1,0,1,4323.0,0
10609,274979445,2.0,2,144,9.0,0,5424,41.0,24.6,5,9,5,2,40000,40000.0,0,0,1.0,51,1,1,0,2,0,1,3,10,7.0,2,2.64,1,0,0,976.0,0
10610,274307570,3.0,2,190,2.0,0,5425,80.0,48.0,12,12,5,2,90000,90000.0,0,0,1.0,76,2,0,0,0,1,0,0,14,10.0,2,2.64,2,1,0,1125.0,0
10611,274202065,3.0,0,147,3.0,0,5426,83.0,49.8,11,51,2,0,140000,140000.0,0,0,1.0,93,0,0,0,0,2,0,0,1,10.0,680,3.0,3,1,2,1687.0,0
10612,273351158,3.0,1,182,7.0,0,5427,80.0,59.0,5,7,2,2,170000,170000.0,1,0,1.0,164,1,1,1,1,1,0,1,54,9.0,2,3.2,1,0,2,2125.0,0
10613,273902891,4.0,2,172,11.0,0,5428,125.0,85.0,13,18,5,1,200000,200000.0,0,0,1.0,72,1,1,1,0,1,1,0,0,11.0,2,2.64,2,0,2,1600.0,0
10614,271593064,2.0,0,178,4.0,0,2370,72.0,43.2,28,78,0,1,200000,200000.0,0,0,1.0,11,0,0,0,0,1,0,0,14,10.0,291,2.64,0,0,1,2778.0,0
10615,243573513,1.0,0,170,4.0,0,5429,65.0,39.0,14,22,2,0,217000,217000.0,0,0,1.0,59,0,0,0,3,0,0,0,33,10.0,681,2.64,0,0,2,3338.0,0
10616,271202996,3.0,0,190,15.0,0,5430,140.0,71.0,2,14,1,3,220000,220000.0,0,0,1.0,104,1,1,0,3,2,0,1,2,9.0,682,3.2,2,1,0,1571.0,0
10617,274736578,2.0,0,178,4.0,0,2370,65.0,39.0,39,78,0,1,229000,229000.0,0,0,1.0,66,0,0,0,3,1,0,0,1,10.0,291,2.64,0,0,2,3523.0,0
10618,271589608,2.0,0,178,4.0,0,2370,106.0,63.599999999999994,48,78,0,1,240000,240000.0,0,0,1.0,59,0,0,0,0,1,1,0,14,10.0,291,2.64,0,0,1,2264.0,0
10619,274403666,2.0,1,171,1.0,0,2389,91.0,52.0,36,85,0,1,250000,250000.0,1,0,1.0,128,1,0,0,0,1,1,3,389,7.0,314,3.0,5,3,2,2747.0,0
10620,274223064,3.0,0,169,9.0,0,5431,120.0,81.0,6,6,2,1,250000,250000.0,1,0,1.0,39,1,1,0,3,0,1,3,13,9.0,2,2.64,1,0,2,2083.0,0
10621,270067736,2.0,0,171,2.0,0,5420,150.0,90.0,85,95,0,1,349000,349000.0,0,0,1.0,14,0,0,0,0,1,1,0,0,11.0,679,2.64,1,0,1,2327.0,0
10622,274444314,2.0,0,171,1.0,1,5420,78.3,46.98,71,95,7,2,360000,360000.0,0,0,1.0,45,0,0,0,0,2,0,1,175,6.0,679,3.5,1,1,2,4598.0,1
10623,273542848,3.0,0,144,3.0,0,2370,110.0,66.0,58,68,0,2,650000,649999.0,0,0,1.0,140,0,0,0,0,0,2,0,390,5.0,332,3.2,0,0,2,5909.0,0
10624,270843684,6.0,0,173,12.0,0,5423,347.0,208.2,2,6,2,1,1500000,1500000.0,1,0,1.0,130,0,0,0,0,0,0,1,13,9.0,2,2.64,1,0,2,4323.0,0
10625,274642028,2.0,2,144,10.0,0,5424,45.0,30.0,7,9,5,2,52000,52000.0,0,0,1.0,89,2,1,0,2,1,0,0,14,10.0,2,2.64,1,1,0,1156.0,0
10626,274259622,2.0,2,190,1.0,0,5432,45.0,33.0,7,9,2,2,55000,55000.0,0,0,1.0,81,1,0,1,2,1,0,0,70,8.0,2,2.64,1,0,0,1222.0,0
10627,274533322,1.0,0,172,10.0,0,5433,50.0,30.0,6,9,2,2,120000,120000.0,0,0,1.0,139,0,0,0,3,1,0,0,13,9.0,683,2.64,2,1,2,2400.0,0
10628,269052524,6.0,2,190,14.0,0,5434,150.0,90.0,6,7,5,1,150000,150000.0,1,0,1.0,100,2,1,0,0,0,1,3,9,7.0,2,2.64,1,0,2,1000.0,0
10629,271003908,4.0,0,173,6.0,0,5435,120.0,72.0,5,9,5,1,150000,150000.0,0,0,1.0,75,1,0,0,0,0,1,3,154,7.0,2,2.64,1,0,2,1250.0,0
10630,271517768,2.0,0,178,4.0,0,2370,68.0,40.8,48,78,0,1,190000,190000.0,0,0,1.0,15,0,0,0,0,0,0,0,14,10.0,291,2.64,0,0,1,2794.0,0
10631,274734837,2.0,0,171,2.0,0,2389,85.0,51.0,35,85,0,1,199999,199999.0,0,0,1.0,95,0,0,0,3,1,1,0,1,10.0,314,2.64,1,0,2,2353.0,0
10632,271130597,2.0,1,178,4.0,0,2370,72.0,43.2,58,78,0,1,210000,220000.0,0,0,1.0,51,2,0,0,0,0,0,0,0,11.0,291,2.64,0,0,1,2917.0,0
10633,269105438,3.0,2,144,9.0,0,5436,90.0,54.0,3,20,0,1,220000,220000.0,0,0,1.0,100,0,0,0,1,1,1,0,0,11.0,684,2.64,2,0,2,2444.0,0
10634,271436089,3.0,0,169,8.0,0,5431,118.0,95.0,6,6,5,3,250000,250000.0,0,0,1.0,81,2,1,0,2,0,1,1,1,10.0,2,3.2,1,0,0,2119.0,0
10635,274081358,3.0,0,183,10.0,0,5437,130.0,70.0,2,12,5,3,300000,300000.0,0,0,1.0,96,1,1,0,3,1,0,0,1,10.0,2,3.2,1,1,0,2308.0,0
10636,270407867,4.0,1,183,7.0,0,5438,105.0,69.0,3,5,2,2,300000,300000.0,1,0,1.0,163,1,0,0,1,1,0,0,14,10.0,2,3.2,1,0,2,2857.0,0
10637,272820570,4.0,0,182,7.0,0,5411,144.0,86.39999999999999,3,6,5,2,350000,350000.0,1,0,1.0,91,1,0,0,0,2,0,1,108,10.0,2,2.64,0,0,2,2431.0,0
10638,255571290,5.0,0,1,8.0,0,2417,176.0,156.0,3,6,2,1,450000,450000.0,1,0,1.0,67,1,1,1,2,0,2,0,9,7.0,2,2.64,1,0,2,2557.0,0
10639,274303880,1.0,0,172,10.0,0,5439,48.0,28.799999999999997,2,9,2,2,70000,70000.0,0,0,1.0,96,0,0,0,2,1,0,3,54,9.0,2,2.64,0,0,2,1458.0,0
10640,274760786,3.0,2,172,9.0,0,5440,90.0,54.0,4,9,5,1,120000,120000.0,1,0,1.0,69,1,1,0,0,0,1,3,9,7.0,2,2.64,1,0,2,1333.0,0
10641,274136421,3.0,0,7,10.0,0,5441,70.0,47.0,11,15,5,3,130000,130000.0,0,0,1.0,107,1,0,1,2,1,0,0,1,10.0,2,3.0,2,1,0,1857.0,0
10642,264333510,3.0,0,190,10.0,1,5442,130.0,64.0,13,24,1,0,140000,140000.0,0,0,1.0,99,2,1,1,1,2,0,0,1,10.0,685,3.0,1,1,0,1077.0,1
10643,274831131,5.0,1,7,15.0,0,5434,150.0,103.0,6,8,5,3,145000,145000.0,0,0,1.0,52,2,2,0,0,1,2,1,33,10.0,2,2.64,1,0,1,967.0,0
10644,272928281,2.0,0,190,10.0,0,5418,70.0,45.0,20,44,0,0,150000,155000.0,1,0,1.0,107,0,0,0,0,2,0,3,92,8.0,678,3.1,4,2,2,2143.0,0
10645,274341350,4.0,1,182,5.0,0,5443,100.0,80.0,3,7,2,2,150000,150000.0,0,0,1.0,19,1,0,0,2,1,0,0,206,7.0,2,2.64,1,1,0,1500.0,0
10646,274279353,2.0,0,190,15.0,0,5444,76.0,45.0,6,18,1,0,150000,150000.0,0,0,1.0,92,0,0,0,3,2,0,3,1,10.0,686,3.0,1,1,0,1974.0,0
10647,271447076,4.0,0,173,8.0,0,5435,120.0,81.0,5,9,2,1,150000,150000.0,1,0,1.0,52,1,0,0,2,1,0,3,21,8.0,2,2.64,1,0,2,1250.0,0
10648,274042514,2.0,2,1,10.0,0,5445,56.0,40.0,11,13,2,2,150000,150000.0,0,0,1.0,80,1,0,1,2,1,0,0,33,10.0,2,2.64,1,1,0,2679.0,0
10649,271776949,2.0,2,173,5.0,0,5446,60.0,35.0,3,13,0,0,160000,160000.0,1,0,1.0,105,1,1,0,2,1,0,3,11,8.0,687,2.64,1,0,2,2667.0,0
10650,274861215,2.0,0,147,2.0,0,5426,68.0,40.8,15,22,2,0,160000,160.0,0,0,1.0,53,0,0,0,0,1,1,3,1,10.0,688,3.0,3,1,2,2353.0,0
10651,274932664,2.0,0,147,2.0,0,5426,75.0,45.0,29,51,2,0,170000,170000.0,0,0,1.0,95,0,0,0,0,1,1,0,7,9.0,688,3.0,3,1,2,2267.0,0
10652,273907632,4.0,0,7,11.0,0,5447,134.0,110.0,11,18,2,1,170000,170000.0,1,0,1.0,54,1,0,0,2,0,2,3,88,7.0,2,2.64,1,0,2,1269.0,0
10653,243998537,1.0,0,170,4.0,0,5429,70.0,60.0,13,21,2,0,218000,218000.0,0,0,1.0,79,0,0,0,3,1,1,0,33,10.0,681,2.64,0,0,2,3114.0,0
10654,256632988,4.0,1,8,10.0,0,5448,125.0,82.0,6,8,4,2,230000,230000.0,0,0,1.0,26,3,2,0,2,2,0,0,38,7.0,2,3.2,1,0,2,1840.0,0
10655,183939586,2.0,0,173,5.0,0,5446,70.0,42.0,4,10,2,0,230000,230000.0,0,0,1.0,103,0,0,0,2,1,0,3,14,10.0,689,2.64,2,2,2,3286.0,0
10656,272095720,2.0,0,144,6.0,0,5449,76.0,54.0,16,20,1,0,250000,250000.0,1,0,1.0,140,0,0,2,1,2,0,1,3,9.0,684,3.2,1,1,0,3289.0,0
10657,274872436,2.0,0,171,2.0,0,2389,90.0,54.0,33,85,0,1,249000,249000.0,0,0,1.0,56,0,0,0,3,1,1,0,1,10.0,314,2.64,1,0,2,2767.0,0
10658,268569107,2.0,0,178,4.0,0,2370,60.0,36.0,31,78,0,0,250000,250000.0,0,0,1.0,69,0,0,0,3,1,0,1,7,9.0,291,3.2,0,0,2,4167.0,0
10659,274807079,3.0,0,144,10.0,0,5436,80.0,53.0,8,20,1,1,280000,280000.0,0,0,1.0,129,0,0,0,2,0,0,1,18,5.0,676,2.64,0,0,2,3500.0,0
10660,273816583,3.0,0,171,5.0,0,2370,88.2,58.0,36,78,0,1,300000,300000.0,0,0,1.0,137,0,0,0,3,0,0,1,1,10.0,291,2.64,0,0,2,3401.0,0
10661,271331148,5.0,0,173,10.0,0,5450,200.0,120.0,5,6,5,2,300000,300000.0,0,0,1.0,36,1,1,0,0,2,0,0,94,8.0,2,2.64,1,0,2,1500.0,0
10662,151722971,3.0,0,182,11.0,0,5437,130.0,78.0,2,10,2,2,300000,300000.0,0,0,1.0,30,0,1,0,1,1,0,0,1,10.0,2,2.64,2,0,0,2308.0,0
10663,272690475,5.0,1,173,5.0,0,5451,160.0,107.0,3,6,2,1,330000,330000.0,1,0,1.0,175,1,0,0,1,3,0,1,12,10.0,2,3.2,1,0,2,2062.0,0
10664,273965311,6.0,0,1,5.0,0,5452,240.0,144.0,5,6,5,3,350000,350000.0,1,0,1.0,72,1,0,0,1,2,0,1,391,10.0,2,2.64,0,0,2,1458.0,0
10665,270067893,3.0,0,171,2.0,0,5420,150.0,90.0,70,95,0,1,350000,350000.0,0,0,1.0,52,0,0,0,0,1,1,0,0,11.0,679,2.64,1,0,1,2333.0,0
10666,259350583,2.0,2,144,3.0,0,2379,101.0,61.0,43,75,0,0,400000,400000.0,0,0,1.0,109,3,0,0,3,1,1,1,38,7.0,298,3.0,3,3,2,3960.0,0
10667,272897544,6.0,0,183,5.0,0,5453,225.0,141.0,7,7,5,3,460000,460000.0,0,0,1.0,106,1,1,0,2,2,1,0,1,10.0,2,3.2,2,0,1,2044.0,0
10668,274407681,3.0,0,171,9.0,0,2378,190.0,150.0,34,76,0,1,489999,489999.0,1,0,1.0,120,0,0,0,0,0,0,0,10,7.0,690,2.64,0,0,2,2579.0,0
10669,274410819,3.0,0,171,9.0,0,2378,232.0,190.0,49,62,0,1,649900,649900.0,1,0,1.0,130,0,0,0,0,0,0,0,10,7.0,690,2.64,0,0,2,2801.0,0
10670,271305627,4.0,0,183,11.0,0,5454,150.0,90.0,4,7,2,1,650000,650000.0,1,0,1.0,136,0,0,1,0,0,0,1,48,8.0,2,2.64,0,0,2,4333.0,0
10671,274836530,3.0,1,183,3.0,0,2392,130.0,39.0,2,8,0,0,750000,750000.0,0,0,1.0,136,0,0,0,0,0,2,3,10,7.0,305,2.64,1,1,2,5769.0,0
10672,271729425,5.0,0,7,9.0,0,5455,156.0,93.6,5,9,5,1,900000,900000.0,1,0,1.0,124,0,0,1,2,0,2,3,10,7.0,2,3.1,0,0,2,5769.0,0
10673,274946184,1.0,0,190,10.0,0,5456,35.0,20.0,7,12,7,1,40000,40000.0,0,0,1.0,89,1,1,0,2,1,0,0,14,10.0,2,2.64,2,0,0,1143.0,0
10674,274635727,2.0,2,190,3.0,0,5457,40.0,24.0,8,9,5,1,75000,80000.0,0,0,1.0,80,3,1,0,1,1,0,3,44,4.0,2,2.64,0,0,2,1875.0,0
10675,274356907,2.0,0,190,2.0,0,5458,64.0,32.0,13,16,3,2,75000,75000.0,0,0,1.0,87,3,1,1,1,0,1,1,100,4.0,2,2.7,1,1,2,1172.0,0
10676,272944944,2.0,0,172,11.0,0,5459,50.0,36.0,9,19,0,0,90000,90000.0,0,0,1.0,82,3,0,0,3,1,0,1,22,6.0,691,3.0,2,1,2,1800.0,0
10677,274980092,1.0,0,190,9.0,0,5418,50.0,30.0,10,44,0,0,100000,100000.0,0,0,1.0,109,0,0,0,0,1,0,3,13,9.0,678,2.64,4,2,1,2000.0,0
10678,274871904,2.0,0,171,2.0,0,2389,95.0,57.0,23,85,0,1,199000,199000.0,0,0,1.0,95,0,0,0,3,1,1,3,10,7.0,314,2.64,1,0,2,2095.0,0
10679,255993304,4.0,0,8,10.0,0,5448,125.0,79.0,6,8,4,3,230000,230000.0,0,0,1.0,85,2,1,0,1,2,0,1,1,10.0,2,3.2,1,0,0,1840.0,0
10680,269859899,3.0,0,144,7.0,0,5449,76.0,49.0,16,20,1,1,250000,250000.0,0,0,1.0,83,0,0,0,2,0,0,1,18,5.0,676,2.64,0,0,2,3289.0,0
10681,269859947,3.0,0,8,10.0,0,5460,110.0,70.0,11,15,5,1,250000,250000.0,1,0,1.0,90,3,0,0,3,0,2,2,2,9.0,2,3.0,0,0,0,2273.0,0
10682,203949941,2.0,0,173,11.0,0,5461,80.0,48.0,5,5,5,1,290000,290000.0,0,0,1.0,108,0,0,0,1,2,1,3,14,10.0,2,2.64,0,0,2,3625.0,0
10683,273334320,4.0,0,183,7.0,0,5462,166.0,88.0,5,5,5,0,300000,300000.0,0,0,1.0,139,3,1,1,2,2,1,0,25,6.0,692,3.2,1,0,2,1807.0,0
10684,271714717,5.0,0,7,10.0,0,5450,200.0,176.0,4,6,2,1,300000,300000.0,1,0,1.0,62,1,1,0,2,0,2,3,13,9.0,2,2.64,1,0,2,1500.0,0
10685,252954695,2.0,1,171,2.0,0,2378,105.0,63.0,33,76,2,1,350000,350000.0,1,0,2.0,164,1,0,0,1,2,0,0,392,8.0,690,3.2,1,0,2,3333.0,0
10686,273729553,3.0,0,178,6.0,0,2370,96.0,57.599999999999994,20,78,0,1,400000,400000.0,0,0,1.0,29,0,0,0,1,2,0,0,0,11.0,693,2.64,2,0,0,4167.0,0
10687,273572764,2.0,0,171,2.0,0,2379,101.0,60.599999999999994,43,75,0,0,400000,400000.0,0,0,1.0,324,0,0,0,1,2,0,3,0,11.0,677,2.64,2,4,2,3960.0,0
10688,273316213,3.0,0,171,9.0,0,2370,112.7,80.0,59,78,0,1,469999,469999.0,1,0,1.0,121,0,0,0,0,0,0,0,10,7.0,292,2.64,0,0,2,4170.0,0
10689,269228723,3.0,0,144,9.0,0,2378,190.2,114.12,65,76,2,0,650000,650000.0,1,0,1.0,74,0,0,0,1,3,0,0,0,11.0,690,2.64,1,0,2,3417.0,0
10690,271069865,4.0,0,1,11.0,0,5454,150.0,131.0,4,7,2,1,650000,650000.0,1,0,1.0,103,1,1,0,3,0,0,3,45,8.0,2,2.64,1,0,2,4333.0,0
10691,274906441,1.0,0,8,4.0,0,5463,35.0,20.0,5,7,5,1,55000,55000.0,1,0,1.0,180,1,0,0,2,0,1,3,10,7.0,2,2.7,1,1,1,1571.0,0
10692,274909246,1.0,0,172,5.0,0,5464,40.0,20.0,6,6,2,2,60000,60000.0,0,0,1.0,86,1,0,0,2,0,1,1,70,8.0,2,2.64,1,0,0,1500.0,0
10693,273687986,2.0,2,190,2.0,0,5458,62.8,32.0,13,17,2,3,75000,75000.0,0,0,1.0,53,1,0,2,1,0,1,1,207,6.0,2,2.6,1,1,0,1194.0,0
10694,274881467,2.0,1,147,3.0,0,5465,52.0,31.2,16,17,3,0,80000,80000.0,1,0,2.0,85,3,1,1,0,0,1,3,39,5.0,2,2.64,0,0,2,1538.0,0
10695,273479708,2.0,0,190,8.0,0,5466,49.0,30.0,2,12,7,2,85000,85000.0,0,0,2.0,108,3,0,0,0,1,0,1,44,4.0,2,2.5,2,0,2,1735.0,0
10696,274807080,1.0,0,144,10.0,0,5436,44.0,24.0,8,20,1,1,90000,90000.0,0,0,1.0,136,0,0,1,1,1,0,3,19,6.0,676,2.64,1,1,2,2045.0,0
10697,273903122,2.0,2,172,12.0,0,5459,50.0,36.0,9,19,0,0,90000,90000.0,0,0,1.0,70,1,0,0,3,1,0,1,7,9.0,691,3.0,1,1,2,1800.0,0
10698,271310218,2.0,1,190,10.0,0,5418,42.0,25.0,6,44,0,0,100000,100000.0,0,0,1.0,100,3,0,0,2,1,0,0,43,6.0,678,3.0,4,1,2,2381.0,0
10699,268313499,2.0,2,190,7.0,0,5418,69.8,36.0,14,44,0,1,100000,100000.0,1,0,1.0,61,1,0,0,3,2,0,0,48,8.0,694,2.64,0,0,0,1433.0,0
10700,266094716,2.0,2,244,17.0,0,5467,42.0,30.0,5,9,3,1,30000,30000.0,0,0,1.0,38,2,0,0,2,1,0,0,26,7.0,2,2.64,1,0,0,714.0,1
10701,274881408,1.0,0,200,15.0,0,5224,40.0,20.0,3,12,3,1,27000,27000.0,0,0,1.0,50,2,1,0,2,1,0,0,95,5.0,2,2.64,2,0,0,675.0,0
10702,268334929,1.0,0,200,17.0,0,5224,35.0,19.0,12,12,3,1,34000,34000.0,0,0,1.0,64,3,0,0,3,1,0,1,44,4.0,2,2.7,1,1,2,971.0,1
10703,270136556,1.0,0,244,5.0,1,5468,35.0,20.0,4,12,3,1,34000,34000.0,0,0,1.0,77,3,0,0,2,1,0,1,39,5.0,2,2.7,1,1,2,971.0,1
10704,274882227,1.0,0,200,15.0,0,5469,35.0,21.0,1,9,3,1,34999,34999.0,0,0,1.0,61,1,0,0,1,0,0,1,8,8.0,2,2.64,1,0,0,1000.0,0
10705,274553643,2.0,2,244,5.0,1,5470,45.0,31.0,3,9,2,2,38000,38000.0,0,0,1.0,22,2,1,0,0,1,0,1,67,6.0,2,2.64,1,0,0,844.0,1
10706,272685128,2.0,0,249,9.0,0,5471,43.0,32.0,4,9,7,1,40000,40000.0,0,0,1.0,66,1,0,0,2,0,1,1,65,7.0,2,2.64,0,0,2,930.0,0
10707,205251080,1.0,0,200,10.0,0,5472,35.0,20.0,8,9,3,2,23000,23000.0,0,1,1.0,21,2,0,1,2,1,0,3,10,7.0,2,2.64,1,0,0,657.0,0
10708,274712071,1.0,0,200,15.0,0,5473,32.0,19.0,8,9,3,1,25000,25000.0,0,0,1.0,116,2,0,0,0,1,0,0,70,8.0,2,2.64,1,0,0,781.0,0
10709,274926900,1.0,0,200,6.0,0,5474,38.0,20.0,6,9,3,1,27000,27000.0,1,0,1.0,16,2,0,0,3,1,0,0,10,7.0,2,2.64,1,0,0,711.0,0
10710,274866592,1.0,0,200,12.0,0,5475,36.0,21.6,7,12,7,1,28000,28000.0,0,0,1.0,20,2,0,0,0,1,0,3,70,8.0,2,2.64,2,0,0,778.0,0
10711,275001255,1.0,0,85,14.0,0,5476,17.0,10.2,6,6,5,2,29000,29000.0,0,0,1.0,18,1,0,0,2,1,0,1,8,8.0,2,3.0,0,0,0,1706.0,0
10712,274308448,1.0,0,200,14.0,0,5477,36.0,17.0,14,14,7,1,30000,30000.0,0,0,1.0,26,2,0,1,2,1,0,1,10,7.0,2,2.64,2,0,0,833.0,0
10713,274802542,1.0,0,200,6.0,0,5474,37.0,20.0,6,9,3,1,30000,30000.0,1,0,1.0,16,2,0,0,3,1,0,0,10,7.0,2,2.64,1,0,0,811.0,0
10714,274445682,1.0,0,249,4.0,1,5478,32.6,18.7,5,9,3,1,30000,30000.0,0,0,1.0,69,1,0,0,2,1,0,1,63,6.0,2,2.64,1,0,0,920.0,1
10715,273340478,1.0,0,200,10.0,0,5479,39.0,18.0,4,9,3,1,30000,300000.0,0,0,1.0,35,2,0,0,1,1,0,3,72,7.0,2,2.64,1,0,0,769.0,0
10716,274181420,1.0,0,200,20.0,0,5477,42.0,26.0,14,14,7,1,30000,30000.0,0,0,1.0,47,1,0,0,0,0,0,3,10,7.0,2,2.64,2,0,0,714.0,1
10717,274215672,2.0,2,200,5.0,0,5480,54.0,35.0,12,17,3,3,33000,33000.0,0,0,1.0,39,4,1,0,2,0,1,1,63,6.0,2,2.64,1,1,2,611.0,0
10718,274634705,1.0,0,200,15.0,0,5481,33.0,20.0,2,9,2,1,33000,33000.0,1,0,1.0,9,3,0,0,0,0,0,3,19,6.0,2,2.64,0,0,2,1000.0,0
10719,274395536,1.0,0,200,8.0,0,5482,40.0,20.0,4,12,3,1,34000,34000.0,0,0,1.0,69,1,0,0,2,1,0,1,63,6.0,2,2.64,1,1,0,850.0,0
10720,266805477,1.0,0,244,20.0,0,5483,33.0,19.0,6,9,3,1,35000,35000.0,0,0,1.0,88,3,0,0,2,1,0,3,44,4.0,2,2.7,1,0,2,1061.0,1
10721,273734925,1.0,0,200,14.0,0,5484,40.0,20.0,10,16,3,1,35000,35000.0,1,0,1.0,19,2,0,1,0,0,0,0,55,8.0,2,2.64,1,1,2,875.0,0
10722,272070105,2.0,2,244,20.0,0,5470,44.1,28.0,9,9,2,2,35000,35000.0,0,0,1.0,77,2,0,0,2,0,1,1,52,8.0,2,2.64,1,0,0,794.0,1
10723,270308953,1.0,0,200,15.0,0,5485,36.0,20.0,9,17,3,1,35000,35000.0,0,0,1.0,27,2,1,0,0,1,0,3,112,7.0,2,2.64,2,1,0,972.0,0
10724,211615479,1.0,0,200,15.0,0,5475,35.0,19.0,7,12,7,2,35000,35000.0,0,0,1.0,28,2,0,0,2,1,0,1,70,8.0,2,2.64,1,0,0,1000.0,0
10725,274176229,1.0,0,200,11.0,1,5468,35.0,20.0,4,12,3,1,35000,35000.0,0,0,1.0,17,2,0,0,2,0,1,1,63,6.0,2,2.48,2,0,0,1000.0,1
10726,274482974,2.0,2,244,6.0,1,5486,48.0,32.0,8,9,3,1,35000,35000.0,0,0,1.0,26,2,0,1,2,0,1,1,10,7.0,2,2.64,1,0,0,729.0,1
10727,273468072,2.0,2,244,5.0,1,5487,65.0,34.0,1,9,3,1,35000,35000.0,0,0,1.0,30,2,0,1,1,1,0,0,70,8.0,2,2.64,1,0,0,538.0,1
10728,274131541,1.0,0,200,12.0,0,5488,30.0,16.0,5,9,3,1,35000,35000.0,0,0,1.0,53,1,0,0,2,1,0,3,76,6.0,2,2.64,1,0,0,1167.0,0
10729,274895344,1.0,0,200,9.0,0,5489,33.0,18.0,4,9,3,2,35000,35000.0,0,0,1.0,5,0,0,0,2,1,0,0,10,7.0,2,2.7,1,0,0,1061.0,0
10730,274669957,1.0,0,85,11.0,0,5490,36.0,19.0,1,4,5,1,36900,36900.0,0,0,2.0,77,3,0,0,2,0,1,0,44,4.0,2,2.9,0,0,2,1025.0,0
